0_7_7_1_64,2400.6,7,4,1,0,74024,492048,1421312,0
0_7_7_4_1,2393.1,7,4,1,0,74024,492048,1421312,0
0_7_7_4_4,2398.7,7,4,1,0,74024,492048,1421312,0
0_7_7_4_16,2426.9,7,4,1,0,74024,492048,1421312,0
0_7_7_4_64,2395.2,7,4,1,0,74024,492048,1421312,0
0_7_7_16_1,2393.9,7,4,1,0,74024,492048,1421312,0
0_7_7_16_4,2414.6,7,4,1,0,74024,492048,1421312,0
0_7_7_16_16,2419.7,7,4,1,0,74024,492048,1421312,0
0_7_7_16_64,2429.7,7,4,1,0,74024,492048,1421312,0
0_7_7_64_1,2420.3,7,4,1,0,74024,492048,1421312,0
0_7_7_64_4,2407.8,7,4,1,0,74024,492048,1421312,0
0_7_7_64_16,2406.4,7,4,1,0,74024,492048,1421312,0
0_7_7_64_64,2410.7,7,4,1,0,74024,492048,1421312,0
0_7_28_1_1,2412.9,7,5,0,0,74024,2515464,0,0
0_7_28_1_4,2389.6,7,5,0,0,74024,2515464,0,0
0_7_28_1_16,2398,7,5,0,0,74024,2515464,0,0
0_7_28_1_64,2399.8,7,5,0,0,74024,2515464,0,0
0_7_28_4_1,2404.6,7,5,0,0,74024,2515464,0,0
0_7_28_4_4,2390.1,7,5,0,0,74024,2515464,0,0
0_7_28_4_16,2382.7,7,5,0,0,74024,2515464,0,0
0_7_28_4_64,2401.9,7,5,0,0,74024,2515464,0,0
0_7_28_16_1,2398.1,7,5,0,0,74024,2515464,0,0
0_7_28_16_4,2426.8,7,5,0,0,74024,2515464,0,0
0_7_28_16_16,2419.4,7,5,0,0,74024,2515464,0,0
0_7_28_16_64,2412.5,7,5,0,0,74024,2515464,0,0
0_7_28_64_1,2415.6,7,5,0,0,74024,2515464,0,0
0_7_28_64_4,2422.9,7,5,0,0,74024,2515464,0,0
0_7_28_64_16,2407.3,7,5,0,0,74024,2515464,0,0
0_7_28_64_64,2426.5,7,5,0,0,74024,2515464,0,0
0_28_7_1_1,2414.4,8,3,1,0,126240,450576,1421312,0
0_28_7_1_4,2414.3,8,3,1,0,126240,450576,1421312,0
0_28_7_1_16,2402.8,8,3,1,0,126240,450576,1421312,0
0_28_7_1_64,2389.1,8,3,1,0,126240,450576,1421312,0
0_28_7_4_1,2426.9,8,3,1,0,126240,450576,1421312,0
0_28_7_4_4,2400.2,8,3,1,0,126240,450576,1421312,0
0_28_7_4_16,2414.7,8,3,1,0,126240,450576,1421312,0
0_28_7_4_64,2397.8,8,3,1,0,126240,450576,1421312,0
0_28_7_16_1,2403.4,8,3,1,0,126240,450576,1421312,0
0_28_7_16_4,2377.3,8,3,1,0,126240,450576,1421312,0
0_28_7_16_16,2421.9,8,3,1,0,126240,450576,1421312,0
0_28_7_16_64,2415.9,8,3,1,0,126240,450576,1421312,0
0_28_7_64_1,2429.5,8,3,1,0,126240,450576,1421312,0
0_28_7_64_4,2417.7,8,3,1,0,126240,450576,1421312,0
0_28_7_64_16,2412.4,8,3,1,0,126240,450576,1421312,0
0_28_7_64_64,2424.2,8,3,1,0,126240,450576,1421312,0
0_28_28_1_1,2420.9,8,4,0,0,126240,2473992,0,0
0_28_28_1_4,2420,8,4,0,0,126240,2473992,0,0
0_28_28_1_16,2420.3,8,4,0,0,126240,2473992,0,0
0_28_28_1_64,2424.5,8,4,0,0,126240,2473992,0,0
0_28_28_4_1,2420.9,8,4,0,0,126240,2473992,0,0
0_28_28_4_4,2418.8,8,4,0,0,126240,2473992,0,0
0_28_28_4_16,2417.4,8,4,0,0,126240,2473992,0,0
0_28_28_4_64,2423.6,8,4,0,0,126240,2473992,0,0
0_28_28_16_1,2418.3,8,4,0,0,126240,2473992,0,0
0_28_28_16_4,2408.8,8,4,0,0,126240,2473992,0,0
0_28_28_16_16,2385.5,8,4,0,0,126240,2473992,0,0
0_28_28_16_64,2428.5,8,4,0,0,126240,2473992,0,0
0_28_28_64_1,2405.2,8,4,0,0,126240,2473992,0,0
0_28_28_64_4,2392.5,8,4,0,0,126240,2473992,0,0
0_28_28_64_16,2398.2,8,4,0,0,126240,2473992,0,0
0_28_28_64_64,2299.1,8,4,0,0,126240,2473992,0,0
