0_7_7_16_16,87.294,7,6,1,0,74024,1509912,3577856,0
0_7_7_16_64,87.097,7,6,1,0,74024,1509912,3577856,0
0_7_7_16_256,87.685,7,6,1,0,74024,1509912,3577856,0
0_7_7_64_1,84.564,7,4,3,0,74024,492048,6303752,0
0_7_7_64_4,87.271,7,6,1,0,74024,1509912,3577856,0
0_7_7_64_16,87.039,7,6,1,0,74024,1509912,3577856,0
0_7_7_64_64,87.317,7,6,1,0,74024,1509912,3577856,0
0_7_7_64_256,87.556,7,6,1,0,74024,1509912,3577856,0
0_7_28_1_1,84.673,7,5,2,0,74024,2515464,4882440,0
0_7_28_1_4,86.508,7,4,3,0,74024,1696272,5799936,0
0_7_28_1_16,86.258,7,4,3,0,74024,1696272,5799936,0
0_7_28_1_64,86.393,7,4,3,0,74024,1696272,5799936,0
0_7_28_1_256,86.674,7,4,3,0,74024,1696272,5799936,0
0_7_28_4_1,84.746,7,5,2,0,74024,2515464,4882440,0
0_7_28_4_4,86.098,7,4,3,0,74024,1696272,5799936,0
0_7_28_4_16,86.564,7,4,3,0,74024,1696272,5799936,0
0_7_28_4_64,86.5,7,4,3,0,74024,1696272,5799936,0
0_7_28_4_256,86.656,7,4,3,0,74024,1696272,5799936,0
0_7_28_16_1,84.034,7,5,2,0,74024,2515464,4882440,0
0_7_28_16_4,86.304,7,4,3,0,74024,1696272,5799936,0
0_7_28_16_16,86.103,7,4,3,0,74024,1696272,5799936,0
0_7_28_16_64,86.176,7,4,3,0,74024,1696272,5799936,0
0_7_28_16_256,86.747,7,4,3,0,74024,1696272,5799936,0
0_7_28_64_1,84.605,7,5,2,0,74024,2515464,4882440,0
0_7_28_64_4,86.374,7,4,3,0,74024,1696272,5799936,0
0_7_28_64_16,86.215,7,4,3,0,74024,1696272,5799936,0
0_7_28_64_64,84.832,7,4,3,0,74024,1696272,5799936,0
0_7_28_64_256,86.704,7,4,3,0,74024,1696272,5799936,0
0_28_7_1_1,85.427,8,3,3,0,126240,450576,6303752,0
0_28_7_1_4,88.254,8,5,1,0,126240,1468440,3577856,0
0_28_7_1_16,88.053,8,5,1,0,126240,1468440,3577856,0
0_28_7_1_64,88.262,8,5,1,0,126240,1468440,3577856,0
0_28_7_1_256,87.109,8,5,1,0,126240,1468440,3577856,0
0_28_7_4_1,85.557,8,3,3,0,126240,450576,6303752,0
0_28_7_4_4,88.359,8,5,1,0,126240,1468440,3577856,0
0_28_7_4_16,88.405,8,5,1,0,126240,1468440,3577856,0
0_28_7_4_64,88.001,8,5,1,0,126240,1468440,3577856,0
0_28_7_4_256,88.348,8,5,1,0,126240,1468440,3577856,0
0_28_7_16_1,85.28,8,3,3,0,126240,450576,6303752,0
0_28_7_16_4,88.149,8,5,1,0,126240,1468440,3577856,0
0_28_7_16_16,88.049,8,5,1,0,126240,1468440,3577856,0
0_28_7_16_64,88.403,8,5,1,0,126240,1468440,3577856,0
0_28_7_16_256,88.455,8,5,1,0,126240,1468440,3577856,0
0_28_7_64_1,84.99,8,3,3,0,126240,450576,6303752,0
0_28_7_64_4,88.141,8,5,1,0,126240,1468440,3577856,0
0_28_7_64_16,88.197,8,5,1,0,126240,1468440,3577856,0
0_28_7_64_64,88.088,8,5,1,0,126240,1468440,3577856,0
0_28_7_64_256,88.555,8,5,1,0,126240,1468440,3577856,0
0_28_28_1_1,85.49,8,4,2,0,126240,2473992,4882440,0
0_28_28_1_4,87.426,8,3,3,0,126240,1654800,5799936,0
0_28_28_1_16,87.651,8,3,3,0,126240,1654800,5799936,0
0_28_28_1_64,87.295,8,3,3,0,126240,1654800,5799936,0
0_28_28_1_256,88.036,8,3,3,0,126240,1654800,5799936,0
0_28_28_4_1,85.278,8,4,2,0,126240,2473992,4882440,0
0_28_28_4_4,87.208,8,3,3,0,126240,1654800,5799936,0
0_28_28_4_16,87.049,8,3,3,0,126240,1654800,5799936,0
0_28_28_4_64,87.115,8,3,3,0,126240,1654800,5799936,0
0_28_28_4_256,87.431,8,3,3,0,126240,1654800,5799936,0
0_28_28_16_1,85.167,8,4,2,0,126240,2473992,4882440,0
0_28_28_16_4,87.449,8,3,3,0,126240,1654800,5799936,0
0_28_28_16_16,87.05,8,3,3,0,126240,1654800,5799936,0
0_28_28_16_64,86.868,8,3,3,0,126240,1654800,5799936,0
0_28_28_16_256,87.335,8,3,3,0,126240,1654800,5799936,0
0_28_28_64_1,85.078,8,4,2,0,126240,2473992,4882440,0
0_28_28_64_4,86.946,8,3,3,0,126240,1654800,5799936,0
0_28_28_64_16,87.355,8,3,3,0,126240,1654800,5799936,0
0_28_28_64_64,87.288,8,3,3,0,126240,1654800,5799936,0
0_28_28_64_256,87.131,8,3,3,0,126240,1654800,5799936,0
