0_7_28_64_1,1570.4,7,5,0,2,74024,2515464,0,4882440
0_7_28_64_4,1750.2,7,4,0,3,74024,1696272,0,5799936
0_7_28_64_16,1663.6,7,4,0,3,74024,1696272,0,5799936
0_7_28_64_64,1353.4,7,4,0,3,74024,1696272,0,5799936
0_7_28_64_256,1765.8,7,4,0,3,74024,1696272,0,5799936
0_28_7_1_1,1539.8,8,3,1,2,126240,450576,1421312,4882440
0_28_7_1_4,1761.4,8,5,0,1,126240,1468440,0,3577856
0_28_7_1_16,1641.4,8,5,0,1,126240,1468440,0,3577856
0_28_7_1_64,1773,8,5,0,1,126240,1468440,0,3577856
0_28_7_1_256,1668.6,8,5,0,1,126240,1468440,0,3577856
0_28_7_4_1,1661.7,8,3,1,2,126240,450576,1421312,4882440
0_28_7_4_4,1691.1,8,5,0,1,126240,1468440,0,3577856
0_28_7_4_16,1761.6,8,5,0,1,126240,1468440,0,3577856
0_28_7_4_64,1695.4,8,5,0,1,126240,1468440,0,3577856
0_28_7_4_256,1772.9,8,5,0,1,126240,1468440,0,3577856
0_28_7_16_1,1617.4,8,3,1,2,126240,450576,1421312,4882440
0_28_7_16_4,1755.9,8,5,0,1,126240,1468440,0,3577856
0_28_7_16_16,1742.8,8,5,0,1,126240,1468440,0,3577856
0_28_7_16_64,1712.3,8,5,0,1,126240,1468440,0,3577856
0_28_7_16_256,1749.4,8,5,0,1,126240,1468440,0,3577856
0_28_7_64_1,1313.5,8,3,1,2,126240,450576,1421312,4882440
0_28_7_64_4,1726.3,8,5,0,1,126240,1468440,0,3577856
0_28_7_64_16,1434.7,8,5,0,1,126240,1468440,0,3577856
0_28_7_64_64,1707.1,8,5,0,1,126240,1468440,0,3577856
0_28_7_64_256,1741.1,8,5,0,1,126240,1468440,0,3577856
0_28_28_1_1,1618.8,8,4,0,2,126240,2473992,0,4882440
0_28_28_1_4,1664.5,8,3,0,3,126240,1654800,0,5799936
0_28_28_1_16,1780.5,8,3,0,3,126240,1654800,0,5799936
0_28_28_1_64,1608.8,8,3,0,3,126240,1654800,0,5799936
0_28_28_1_256,1395.2,8,3,0,3,126240,1654800,0,5799936
0_28_28_4_1,1669.6,8,4,0,2,126240,2473992,0,4882440
0_28_28_4_4,1647.4,8,3,0,3,126240,1654800,0,5799936
0_28_28_4_16,1784.9,8,3,0,3,126240,1654800,0,5799936
